,id,gender,age,race,importance_same_race,importance_same_religion,field,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,movies,concerts,music,shopping,yoga,nb_match,mean_note_moyenne_o
276,276,male,27.0,european/caucasian-american,1.0,5.0,business school,25.0,20.0,25.0,20.0,10.0,0.0,7.0,6.0,7.0,8.0,7.0,9.0,2.0,5.0,7.0,7.0,9.0,8.0,1.0,5.0,9.0,5.0,9.0,8.0,9.0,8.0,5.0,1,5.695055
277,277,male,24.0,other,1.0,1.0,engineering,20.0,20.0,25.0,25.0,5.0,5.0,8.0,10.0,10.0,10.0,8.0,5.0,7.0,6.0,10.0,9.0,10.0,9.0,14.0,5.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0,2,5.2675
278,278,male,22.0,european/caucasian-american,4.0,7.0,mathematics,10.0,15.0,25.0,15.0,15.0,20.0,3.0,6.0,6.0,7.0,7.0,7.0,3.0,4.0,3.0,8.0,7.0,9.0,9.0,4.0,8.0,6.0,7.0,8.0,6.0,3.0,8.0,0,5.35905
279,279,male,22.0,asian/pacific islander/asian-american,1.0,1.0,international politics,35.0,40.0,5.0,5.0,7.0,8.0,7.0,10.0,5.0,7.0,10.0,2.0,1.0,5.0,7.0,2.0,2.0,9.0,6.0,4.0,10.0,8.0,10.0,8.0,8.0,8.0,8.0,0,4.502375
280,280,male,27.0,european/caucasian-american,3.0,5.0,sociology,20.0,20.0,15.0,25.0,10.0,10.0,5.0,8.0,7.0,8.0,7.0,9.0,5.0,3.0,8.0,5.0,5.0,6.0,4.0,4.0,9.0,2.0,7.0,5.0,7.0,2.0,2.0,4,5.75055
281,281,male,28.0,asian/pacific islander/asian-american,1.0,2.0,mba / master of international affairs [sipa],20.0,30.0,10.0,20.0,0.0,20.0,4.0,9.0,10.0,8.0,8.0,10.0,6.0,1.0,7.0,3.0,6.0,10.0,5.0,3.0,10.0,6.0,7.0,6.0,8.0,2.0,1.0,5,6.131055
282,282,male,34.0,european/caucasian-american,2.0,6.0,genetics,30.0,10.0,30.0,10.0,5.0,15.0,5.0,4.0,5.0,10.0,9.0,7.0,1.0,8.0,7.0,7.0,4.0,3.0,2.0,1.0,10.0,1.0,5.0,9.0,10.0,2.0,5.0,2,5.827190476190476
283,283,male,27.0,asian/pacific islander/asian-american,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,6.0,9.0,7.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,5.0,7.0,5.0,7.0,5.0,8.0,5.0,5.0,5,6.122119047619048
284,284,male,28.0,black/african american,7.0,1.0,international affairs,20.0,18.0,20.0,17.0,10.0,15.0,8.0,10.0,8.0,10.0,10.0,10.0,5.0,8.0,8.0,7.0,5.0,10.0,7.0,9.0,7.0,4.0,9.0,5.0,10.0,1.0,1.0,4,6.307828571428572
285,285,male,28.0,latino/hispanic american,3.0,7.0,business [mba],23.0,18.0,21.0,18.0,10.0,10.0,7.0,10.0,9.0,9.0,9.0,6.0,9.0,7.0,10.0,8.0,7.0,6.0,6.0,8.0,9.0,6.0,9.0,8.0,8.0,6.0,4.0,2,5.625761904761905
286,286,female,30.0,asian/pacific islander/asian-american,1.0,1.0,social studies education,20.0,20.0,35.0,5.0,10.0,10.0,9.0,10.0,7.0,9.0,7.0,7.0,8.0,4.0,9.0,10.0,10.0,1.0,1.0,7.0,10.0,3.0,9.0,7.0,8.0,8.0,5.0,1,6.718357142857143
287,287,female,30.0,european/caucasian-american,5.0,7.0,ma teaching social studies,10.0,18.0,20.0,16.0,16.0,20.0,7.0,10.0,8.0,8.0,8.0,7.0,8.0,8.0,5.0,7.0,5.0,3.0,1.0,2.0,10.0,7.0,10.0,8.0,8.0,5.0,8.0,0,5.3696769230769235
288,288,female,28.0,european/caucasian-american,10.0,10.0,education policy,15.0,20.0,35.0,15.0,5.0,10.0,8.0,9.0,6.0,10.0,9.0,4.0,5.0,2.0,8.0,8.0,7.0,6.0,5.0,9.0,9.0,9.0,7.0,8.0,10.0,9.0,7.0,3,5.661578571428572
289,289,female,21.0,european/caucasian-american,9.0,8.0,education- literacy specialist,25.0,25.0,15.0,15.0,10.0,10.0,8.0,10.0,9.0,8.0,9.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,8.0,8.0,8.0,6.0,4,5.971761538461539
290,290,female,22.0,european/caucasian-american,7.0,1.0,english,10.0,30.0,20.0,10.0,15.0,15.0,7.0,10.0,9.0,10.0,10.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,9.0,7.0,0,5.442485714285715
291,291,female,24.0,asian/pacific islander/asian-american,1.0,1.0,social work,10.0,40.0,10.0,20.0,10.0,10.0,6.0,9.0,9.0,8.0,9.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,9.0,7.0,9.0,5.0,4.0,1,5.8444714285714285
292,292,female,35.0,european/caucasian-american,1.0,1.0,anthropology/education,15.0,20.0,25.0,15.0,15.0,10.0,8.0,9.0,9.0,9.0,10.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,8.0,8.0,10.0,4.0,2.0,2,5.498
293,293,female,34.0,european/caucasian-american,3.0,8.0,bilingual education,20.0,20.0,20.0,20.0,10.0,10.0,9.0,9.0,8.0,9.0,8.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,10.0,9.0,9.0,5.0,9.0,2,6.055214285714285
294,294,female,21.0,european/caucasian-american,8.0,7.0,speech pathology,50.0,5.0,20.0,10.0,5.0,10.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,9.0,7.0,5.0,6.0,6.0,6.0,8.0,5.0,7.0,7.0,9.0,9.0,6.0,6.0,0,4.952864285714286
295,295,female,33.0,european/caucasian-american,2.0,1.0,education,20.0,25.0,25.0,10.0,15.0,5.0,8.0,10.0,9.0,8.0,6.0,7.0,1.0,9.0,9.0,9.0,7.0,7.0,1.0,1.0,10.0,2.0,9.0,8.0,9.0,5.0,1.0,1,6.1946
296,296,female,28.0,european/caucasian-american,1.0,10.0,speech pathology,5.0,20.0,25.0,25.0,15.0,10.0,6.0,10.0,10.0,8.0,8.0,10.0,1.0,8.0,7.0,7.0,8.0,2.0,1.0,4.0,8.0,1.0,9.0,7.0,7.0,8.0,9.0,1,5.937892857142857
297,297,female,29.0,asian/pacific islander/asian-american,6.0,9.0,math education,10.0,47.0,16.0,12.0,3.0,12.0,7.0,9.0,8.0,9.0,5.0,8.0,2.0,7.0,10.0,7.0,7.0,8.0,2.0,7.0,8.0,7.0,9.0,7.0,7.0,9.0,8.0,2,5.811135714285714
298,298,female,22.0,asian/pacific islander/asian-american,6.0,2.0,tesol,16.0,20.0,19.0,16.0,18.0,11.0,6.0,9.0,8.0,8.0,8.0,6.0,6.0,9.0,8.0,5.0,5.0,7.0,4.0,5.0,6.0,9.0,9.0,5.0,5.0,9.0,5.0,1,5.612969230769232
299,299,female,27.0,asian/pacific islander/asian-american,1.0,3.0,elementary education,10.0,20.0,20.0,15.0,20.0,15.0,5.0,8.0,7.0,8.0,8.0,10.0,8.0,10.0,9.0,8.0,9.0,10.0,1.0,5.0,10.0,7.0,10.0,8.0,10.0,9.0,3.0,3,6.245253846153846
300,300,male,27.0,asian/pacific islander/asian-american,7.0,3.0,cognitive studies in education,17.0,19.0,18.0,17.0,11.0,18.0,7.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,3.0,7.0,9.0,9.0,7.0,8.0,7.0,7.0,1,6.337692307692308
301,301,male,32.0,european/caucasian-american,5.0,9.0,education,20.0,20.0,20.0,20.0,10.0,10.0,7.0,8.0,9.0,9.0,7.0,6.0,4.0,4.0,9.0,8.0,10.0,8.0,5.0,7.0,9.0,6.0,9.0,8.0,10.0,4.0,4.0,2,6.816923076923077
302,302,male,25.0,european/caucasian-american,7.0,8.0,computer science,24.0,15.0,20.0,20.0,8.0,13.0,7.0,6.0,8.0,7.0,4.0,2.0,2.0,3.0,7.0,6.0,6.0,3.0,8.0,5.0,9.0,8.0,9.0,5.0,6.0,5.0,3.0,1,5.6838461538461535
303,303,male,29.0,asian/pacific islander/asian-american,1.0,1.0,finance/economics,50.0,20.0,10.0,10.0,5.0,5.0,9.0,9.0,10.0,9.0,3.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,8.0,10.0,10.0,9.0,8.0,1,6.786666666666666
304,304,male,23.0,european/caucasian-american,3.0,1.0,museum anthropology,25.0,5.0,30.0,15.0,5.0,20.0,8.0,7.0,7.0,9.0,9.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,9.0,7.0,8.0,2.0,1.0,1,6.573571428571428
305,305,male,27.0,european/caucasian-american,2.0,3.0,business,19.0,13.0,18.0,18.0,10.0,22.0,7.0,8.0,8.0,8.0,6.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,7.0,8.0,10.0,5.0,1.0,1,6.935
306,306,male,32.0,other,3.0,1.0,political science,20.0,10.0,30.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,7.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,7.0,6.0,8.0,8.0,8.0,0,6.327857142857143
307,307,male,27.0,european/caucasian-american,1.0,4.0,environmental engineering,6.67,19.05,42.86,9.52,14.29,7.62,6.0,10.0,6.0,8.0,7.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,9.0,7.0,7.0,2.0,2.0,2,6.488333333333333
308,308,male,25.0,european/caucasian-american,3.0,3.0,business,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,8.0,9.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,7.0,9.0,4.0,1.0,6,7.033076923076924
309,309,male,30.0,european/caucasian-american,1.0,1.0,mba,50.0,0.0,20.0,20.0,0.0,10.0,7.0,3.0,8.0,8.0,5.0,8.0,1.0,5.0,10.0,6.0,10.0,4.0,3.0,8.0,4.0,1.0,10.0,8.0,9.0,1.0,1.0,3,7.035833333333334
310,310,male,29.0,other,1.0,1.0,business administration,40.0,30.0,10.0,8.0,2.0,10.0,6.0,10.0,6.0,10.0,10.0,8.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,7.0,7.0,6.0,8.0,5.0,8.0,7.0,6.0,0,6.038461538461538
311,311,male,26.0,european/caucasian-american,2.0,4.0,curriculum and teaching/giftedness,20.0,25.0,20.0,10.0,5.0,20.0,5.0,10.0,6.0,9.0,3.0,8.0,7.0,5.0,7.0,5.0,4.0,8.0,7.0,1.0,5.0,7.0,2.0,10.0,9.0,2.0,3.0,3,5.97
312,312,male,36.0,european/caucasian-american,6.0,8.0,history,20.0,16.0,16.0,16.0,16.0,16.0,8.0,8.0,9.0,9.0,7.0,4.0,1.0,9.0,9.0,8.0,4.0,6.0,3.0,1.0,10.0,1.0,7.0,2.0,5.0,2.0,1.0,0,5.876153846153846
313,313,male,29.0,european/caucasian-american,3.0,3.0,business,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0,7.0,4.0,4.0,8.0,5.0,5.0,4.0,2.0,7.0,5.0,2.0,8.0,6.0,7.0,2.0,1.0,0,5.892500000000001
314,314,female,34.0,asian/pacific islander/asian-american,2.0,1.0,anthropology,2.0,60.0,15.0,8.0,5.0,10.0,5.0,9.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0,9.0,3.0,6.0,7.0,2.0,8.0,8.0,8.0,3.0,1.0,2,5.742857142857143
315,315,female,25.0,asian/pacific islander/asian-american,1.0,1.0,instructional tech & media,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,6.0,8.0,3.0,5.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,6.0,3,6.448571428571428
316,316,female,23.0,european/caucasian-american,8.0,3.0,school psychology,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,6.0,10.0,8.0,8.0,9.0,6.0,9.0,7.0,8.0,8.0,10.0,10.0,7.0,7.0,4,6.396666666666667
317,317,female,30.0,latino/hispanic american,2.0,4.0,school psychology,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,7.0,8.0,8.0,5.0,7.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,4.0,6.0,3,6.234285714285714
318,318,female,36.0,black/african american,5.0,5.0,instructional media and technology,15.0,15.0,15.0,20.0,20.0,15.0,8.0,9.0,6.0,9.0,8.0,2.0,2.0,3.0,8.0,8.0,8.0,2.0,2.0,6.0,9.0,6.0,8.0,10.0,10.0,10.0,8.0,2,5.997142857142857
319,319,female,29.0,european/caucasian-american,2.0,7.0,sipa / mia,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,9.0,8.0,10.0,1.0,1.0,5.0,10.0,8.0,7.0,7.0,1.0,6.0,10.0,1.0,8.0,9.0,9.0,1.0,5.0,0,7.131428571428572
320,320,female,30.0,european/caucasian-american,1.0,1.0,english education,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,8.0,10.0,10.0,8.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,5.0,10.0,1,6.674285714285714
321,321,female,29.0,european/caucasian-american,1.0,1.0,art education,15.0,22.0,22.0,16.0,15.0,10.0,8.0,9.0,5.0,8.0,8.0,3.0,2.0,7.0,7.0,10.0,10.0,3.0,1.0,4.0,10.0,2.0,7.0,6.0,8.0,2.0,1.0,0,5.076666666666667
322,322,female,22.0,asian/pacific islander/asian-american,3.0,3.0,ma in quantitative methods,15.0,25.0,15.0,20.0,10.0,15.0,8.0,10.0,9.0,7.0,9.0,8.0,7.0,7.0,8.0,5.0,5.0,2.0,2.0,9.0,5.0,7.0,8.0,4.0,9.0,5.0,2.0,1,6.862857142857143
323,323,female,34.0,european/caucasian-american,1.0,1.0,early childhood education,15.0,15.0,10.0,25.0,10.0,25.0,7.0,9.0,9.0,7.0,4.0,4.0,7.0,4.0,6.0,7.0,7.0,10.0,2.0,1.0,9.0,3.0,7.0,9.0,9.0,4.0,10.0,0,4.744285714285715
324,324,male,30.0,asian/pacific islander/asian-american,1.0,1.0,anthropology,60.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,6.0,6.0,10.0,7.0,2.0,8.0,5.0,10.0,10.0,7.0,3.0,7.0,9.0,5.0,10.0,5.0,9.0,7.0,1.0,2,5.6575
325,325,male,23.0,european/caucasian-american,5.0,3.0,mba,50.0,5.0,15.0,20.0,10.0,0.0,7.0,4.0,7.0,9.0,9.0,10.0,5.0,10.0,7.0,3.0,1.0,10.0,5.0,3.0,8.0,2.0,8.0,2.0,4.0,3.0,6.0,2,6.038571428571429
326,326,male,29.0,asian/pacific islander/asian-american,1.0,1.0,mba,40.0,10.0,15.0,10.0,10.0,15.0,8.0,7.0,8.0,8.0,9.0,9.0,4.0,9.0,9.0,8.0,8.0,5.0,6.0,8.0,5.0,5.0,6.0,3.0,5.0,8.0,5.0,0,6.147777777777778
327,327,male,24.0,european/caucasian-american,1.0,8.0,psychology,20.0,10.0,20.0,20.0,15.0,15.0,8.0,7.0,9.0,8.0,8.0,9.0,1.0,9.0,4.0,7.0,7.0,4.0,1.0,4.0,8.0,6.0,4.0,3.0,8.0,5.0,7.0,1,6.1075
328,328,male,25.0,latino/hispanic american,1.0,5.0,architecture,20.0,15.0,30.0,10.0,15.0,10.0,5.0,9.0,7.0,7.0,9.0,5.0,4.0,4.0,5.0,8.0,10.0,4.0,1.0,1.0,9.0,4.0,10.0,10.0,10.0,3.0,4.0,1,5.77
329,329,male,28.0,european/caucasian-american,1.0,1.0,urban planning,17.0,17.0,17.0,17.0,16.0,16.0,6.0,6.0,6.0,6.0,6.0,9.0,9.0,8.0,8.0,8.0,7.0,5.0,4.0,6.0,7.0,5.0,8.0,7.0,6.0,4.0,4.0,3,5.955555555555556
330,330,male,27.0,other,1.0,1.0,urban planning,10.0,20.0,25.0,20.0,20.0,5.0,7.0,9.0,7.0,9.0,10.0,4.0,2.0,7.0,6.0,8.0,8.0,8.0,6.0,6.0,8.0,4.0,10.0,7.0,7.0,5.0,10.0,2,5.2375
331,331,female,23.0,asian/pacific islander/asian-american,3.0,10.0,political science,20.0,20.0,20.0,20.0,20.0,0.0,7.0,9.0,9.0,7.0,9.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,3,6.5203125
332,332,female,33.0,latino/hispanic american,2.0,1.0,ed.d. in higher education policy at tc,40.0,15.0,25.0,5.0,15.0,0.0,10.0,10.0,10.0,10.0,10.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,10.0,1.0,4.0,10.0,4.0,1,5.62788125
333,333,female,32.0,european/caucasian-american,5.0,6.0,epidemiology,5.0,25.0,20.0,10.0,15.0,25.0,4.0,8.0,6.0,10.0,7.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,9.0,9.0,9.0,9.0,7.0,2,5.71989375
334,334,female,26.0,latino/hispanic american,1.0,3.0,international security policy - sipa,15.0,15.0,15.0,20.0,20.0,15.0,7.0,7.0,8.0,8.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,5.0,4,6.329227777777778
335,335,female,24.0,european/caucasian-american,7.0,6.0,nutrition,10.0,20.0,27.0,23.0,15.0,5.0,7.0,9.0,7.0,9.0,7.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,8.0,9.0,6.0,9.0,4,6.07735
336,336,female,26.0,black/african american,1.0,1.0,education,30.0,5.0,10.0,20.0,30.0,5.0,8.0,6.0,10.0,10.0,10.0,1.0,1.0,2.0,10.0,3.0,3.0,1.0,1.0,8.0,2.0,5.0,8.0,1.0,7.0,10.0,1.0,0,4.21778
337,337,female,21.0,asian/pacific islander/asian-american,3.0,3.0,education,15.0,25.0,15.0,15.0,15.0,15.0,6.0,10.0,10.0,10.0,10.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,7.0,7.0,7.0,10.0,5.0,1,5.495694117647059
338,338,female,33.0,european/caucasian-american,1.0,7.0,organizational psychology,25.0,20.0,10.0,20.0,20.0,5.0,7.0,8.0,8.0,9.0,7.0,2.0,3.0,10.0,8.0,7.0,8.0,7.0,1.0,6.0,7.0,4.0,8.0,8.0,9.0,6.0,7.0,8,7.052488235294118
339,339,female,31.0,european/caucasian-american,9.0,5.0,applied physiology & nutrition,12.0,25.0,25.0,8.0,15.0,15.0,7.0,10.0,6.0,8.0,8.0,9.0,2.0,10.0,9.0,8.0,8.0,8.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,5.0,7.0,3,6.829888888888889
340,340,female,35.0,asian/pacific islander/asian-american,1.0,3.0,music education,15.0,15.0,30.0,15.0,15.0,10.0,8.0,10.0,7.0,8.0,9.0,5.0,2.0,5.0,10.0,10.0,10.0,7.0,2.0,3.0,10.0,3.0,10.0,10.0,10.0,5.0,5.0,5,6.019705882352942
341,341,female,29.0,other,6.0,6.0,music education,20.0,20.0,20.0,10.0,10.0,20.0,9.0,10.0,9.0,9.0,8.0,8.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,5.0,5.0,8.0,9.0,10.0,10.0,7.0,7.0,3,5.570366666666667
342,342,female,25.0,asian/pacific islander/asian-american,7.0,7.0,music education,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,6.0,6.0,6.0,3.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,5.0,6.0,4.0,9.0,8.0,9.0,8.0,5.0,1,5.13189375
343,343,female,22.0,european/caucasian-american,9.0,8.0,clinical psychology,20.0,10.0,20.0,20.0,20.0,10.0,7.0,7.0,10.0,8.0,8.0,10.0,10.0,10.0,10.0,8.0,8.0,1.0,1.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,6.0,8,6.448133333333334
344,344,female,24.0,european/caucasian-american,10.0,2.0,clinical psychology,50.0,20.0,10.0,5.0,10.0,5.0,6.0,10.0,8.0,8.0,8.0,9.0,1.0,7.0,8.0,7.0,7.0,7.0,1.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,2.0,1,6.4081882352941175
345,345,female,27.0,european/caucasian-american,2.0,4.0,counseling psychology,15.0,25.0,20.0,20.0,0.0,20.0,7.0,10.0,8.0,9.0,6.0,10.0,9.0,8.0,10.0,8.0,5.0,7.0,1.0,5.0,8.0,9.0,9.0,7.0,10.0,5.0,6.0,1,6.612046666666667
346,346,female,27.0,asian/pacific islander/asian-american,10.0,10.0,education,15.0,20.0,20.0,20.0,20.0,5.0,6.0,10.0,7.0,7.0,6.0,2.0,6.0,10.0,10.0,10.0,10.0,8.0,1.0,7.0,10.0,6.0,8.0,7.0,7.0,8.0,1.0,3,6.767352941176471
347,347,female,26.0,asian/pacific islander/asian-american,1.0,1.0,mba,20.0,10.0,25.0,25.0,10.0,10.0,8.0,7.0,8.0,8.0,7.0,6.0,2.0,7.0,10.0,4.0,5.0,2.0,4.0,9.0,9.0,6.0,8.0,4.0,5.0,7.0,3.0,2,6.771829411764706
348,348,female,26.0,european/caucasian-american,1.0,5.0,communications in education,9.0,17.0,23.0,15.0,14.0,22.0,7.0,10.0,2.0,9.0,8.0,2.0,1.0,1.0,7.0,2.0,2.0,6.0,8.0,1.0,10.0,3.0,8.0,8.0,8.0,1.0,4.0,3,5.7435125000000005
349,349,female,24.0,other,8.0,4.0,psychology,20.0,30.0,10.0,10.0,10.0,20.0,8.0,10.0,8.0,8.0,8.0,9.0,7.0,6.0,9.0,7.0,8.0,9.0,9.0,1.0,7.0,6.0,7.0,10.0,10.0,7.0,8.0,4,5.99396
350,350,male,34.0,european/caucasian-american,5.0,5.0,intellectual property law,30.0,20.0,30.0,5.0,5.0,10.0,7.0,7.0,5.0,7.0,9.0,3.0,1.0,3.0,5.0,9.0,10.0,3.0,3.0,4.0,10.0,6.0,9.0,7.0,7.0,3.0,2.0,1,5.066666666666666
351,351,male,30.0,european/caucasian-american,1.0,1.0,law,20.51,14.53,24.79,17.09,5.98,17.09,7.0,7.0,9.0,8.0,8.0,8.0,2.0,1.0,9.0,6.0,6.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,6.0,7.0,2.0,5,5.915882352941177
352,352,male,23.0,asian/pacific islander/asian-american,1.0,1.0,engineering,25.0,20.0,20.0,20.0,5.0,10.0,5.0,7.0,8.0,8.0,3.0,3.0,3.0,9.0,10.0,4.0,5.0,8.0,6.0,9.0,7.0,5.0,8.0,7.0,5.0,8.0,5.0,2,5.602222222222222
353,353,male,27.0,latino/hispanic american,6.0,2.0,mba finance,25.0,25.0,25.0,15.0,10.0,0.0,8.0,8.0,8.0,9.0,9.0,9.0,7.0,9.0,9.0,4.0,3.0,3.0,5.0,1.0,9.0,5.0,7.0,5.0,6.0,8.0,1.0,6,6.481764705882353
354,354,male,30.0,european/caucasian-american,1.0,1.0,mba,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,7.0,9.0,10.0,5.0,5.0,1,6.48
355,355,male,27.0,european/caucasian-american,4.0,6.0,business,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,7.0,10.0,10.0,8.0,6.0,10,7.050666666666667
356,356,male,27.0,european/caucasian-american,6.0,3.0,international affairs,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,7.0,8.0,7.0,2.0,4,6.354375
357,357,male,24.0,other,1.0,1.0,intrernational affairs,20.0,10.0,25.0,20.0,10.0,15.0,6.0,8.0,8.0,8.0,7.0,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,4.0,6,6.568571428571429
358,358,male,25.0,european/caucasian-american,1.0,8.0,clinical psychology,17.0,18.0,28.0,27.0,5.0,5.0,6.0,9.0,9.0,10.0,7.0,2.0,6.0,2.0,6.0,7.0,7.0,7.0,1.0,1.0,10.0,3.0,5.0,6.0,8.0,1.0,1.0,8,6.325454545454545
359,359,male,28.0,european/caucasian-american,7.0,4.0,mba,50.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,9.0,9.0,9.0,7.0,8.0,7.0,7.0,6.0,6.0,3.0,1.0,6.0,7.0,2.0,2.0,5.0,9.0,4.0,1.0,1,7.056
360,360,male,27.0,european/caucasian-american,3.0,1.0,mba,40.0,0.0,10.0,50.0,0.0,0.0,10.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,10.0,10.0,1.0,7.0,4,6.4275
361,361,male,27.0,european/caucasian-american,9.0,7.0,business,30.0,15.0,15.0,20.0,5.0,15.0,7.0,8.0,8.0,9.0,8.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,6.0,7.0,7.0,4.0,2.0,3,6.010000000000001
362,362,male,29.0,latino/hispanic american,3.0,1.0,mba,75.0,5.0,5.0,10.0,0.0,5.0,9.0,8.0,9.0,9.0,9.0,7.0,5.0,8.0,8.0,7.0,6.0,3.0,5.0,9.0,8.0,2.0,4.0,5.0,9.0,8.0,2.0,4,7.2780000000000005
363,363,male,30.0,asian/pacific islander/asian-american,6.0,6.0,business consulting,50.0,10.0,10.0,10.0,5.0,15.0,6.0,7.0,6.0,7.0,7.0,10.0,10.0,8.0,7.0,8.0,8.0,5.0,5.0,6.0,5.0,6.0,10.0,9.0,8.0,4.0,4.0,1,5.998571428571429
364,364,male,27.0,european/caucasian-american,3.0,2.0,mba,30.0,20.0,15.0,15.0,8.0,12.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,5.0,8.0,4.0,4.0,2.0,2.0,7.0,5.0,6.0,6.0,3.0,6.0,7.0,3.0,3,6.613125
365,365,male,25.0,asian/pacific islander/asian-american,10.0,7.0,business,30.0,10.0,15.0,20.0,15.0,10.0,6.0,10.0,8.0,9.0,10.0,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,3.0,9.0,9.0,5.0,6.0,9.0,5.0,2,6.641666666666667
366,366,male,26.0,asian/pacific islander/asian-american,3.0,2.0,business school,25.0,20.0,10.0,20.0,15.0,10.0,7.0,8.0,8.0,7.0,7.0,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,2.0,1,5.514375
367,367,male,29.0,european/caucasian-american,3.0,2.0,mba,25.0,15.0,20.0,20.0,10.0,10.0,6.0,7.0,7.0,9.0,7.0,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,8.0,5.0,8.0,5.0,2.0,1,5.993571428571428
